A,B,F,C,H,D,E
-0.0511416151619577,-0.3956042832912812,-0.0937018518387038,-0.0601275178854651,0.0785787703470797,0.5031139652972241,-1.5439208044342898
-0.197883911426345,0.054568931678962,0.0023264950456884,-0.0647242490224928,0.1154961112650264,0.1371716771019367,-1.5554811322985422
0.0205040711243761,0.0297581441455759,-0.1018071255801651,-0.0038747025645884,0.0439878806764351,0.3481607688212623,-1.604254226392687
-0.1056156969531212,0.1218185048913865,-0.0488003819208338,-0.1083748274245665,0.0223274774119973,0.3230756107083791,-1.7985581189117483
-0.236278915662234,-0.0840845318086128,0.1056178059745557,0.1658554233092077,-0.067056398875953,0.2765000968273546,-1.8536595635280768
-0.2206128373072852,0.0163329914034204,-0.2044401270822571,-0.1689746027193066,-0.0958484974511284,0.4160486127832531,-1.6230907357924542
-0.322394652162342,-0.1103756709777355,-0.0371970987719888,0.1644280696675948,0.0478671520678362,0.2487328363342553,-1.814348612460986
-0.2796160687012979,0.042387302338424,-0.0803983181198433,0.0348308866333963,0.0105205112650138,0.3375729873007932,-1.7624206701849032
-0.4167267371963108,-0.1562056289077192,0.1702938484961154,0.0071112509597395,0.1684679615918392,0.3080362741352737,-1.7464791130700712
-0.2067292802300581,0.2612483572062937,0.0982442869542395,0.1264010513527907,-0.2350442114019262,0.2638493385900544,-1.8011927657723268
-0.1833633352360099,-0.2770804680665538,-0.0387706646333818,-0.2263526831568465,0.2931524155191089,0.4547818020424624,-1.749196923160602
-0.3057219136621857,0.2817815469120771,0.0647207958867331,0.1928686707249328,-0.172067335541915,-0.0070950193177033,-1.7184298455876998
-0.012471556874644,-0.3923689470527625,-0.2281558029933038,0.0110009940534362,0.2308535257679319,0.607083468780986,-1.7191794310496098
-0.1803763450343547,0.2639235776139258,-0.1256297901031035,0.0970733898172193,-0.2670245948582571,-0.0614860075500323,-1.489024334940846
0.1374586386090207,-0.3714008382417892,-0.1146894217298793,-0.1178820815245112,0.0608418753163712,0.4013203916428378,-1.7496027413851554
-0.2111395920072741,0.2037263282381455,0.0989226007964753,-0.0165098227504445,-0.0762303432493338,0.2650128144520334,-1.8589548164079772
-0.2534776097097805,-0.0254914033908454,0.1336739810981251,0.0808273800818348,0.1208075424637393,0.3841385593528105,-1.7748655960329685
-0.2014353207306992,0.1365516604444145,0.061011165880047,0.1336040798994591,0.0154686373611377,0.0626077094414778,-1.9606470473261357
-0.1373042061261076,-0.0276768010826128,-0.0722809647687472,-0.0529053285209611,0.0438933756787967,0.596974499477401,-1.85404527600726
-0.4174840150850215,0.0550703019054576,-0.161255272927622,0.071892014371506,0.0231032208415911,0.2513510985731377,-1.9472157398799617
-0.3319193338832003,-0.1362254534016925,-0.1030870785180532,0.0716375893408813,-0.0618290212719981,0.2207939927992468,-2.030587041545078
-0.2790101548227244,0.063874432145889,-0.154349585211291,-0.0156376729148746,0.018731748937209,0.2663293085591497,-1.6982355064460035
-0.2379220671072869,-0.1655317071571173,-0.245762882660023,0.0678048596372852,0.119678427730467,0.3586278941912746,-1.7147316338772771
-0.2630520397551438,0.0055119594617076,-0.1720384671146043,-0.096830609427836,-0.1964606673412925,0.2043544418689199,-1.676593287898038
-0.3361058020439278,0.016405541071032,-0.0821091068661794,0.1444962482465038,0.1452403602050288,0.638582886348908,-1.5930191720733589
-0.5951068853696406,0.1027877224398366,-0.0683647447886097,-0.1745623663795899,0.0801185856463209,0.1273919101321291,-1.6456670001038798
-0.1679795445859845,0.0185733077038969,0.1850353604178347,0.1351378063713145,0.0165837355306686,0.5751403301090746,-1.7467678965297218
-0.4161294936056795,0.170959194027933,-0.1084584026511571,-0.1307300351694288,-0.1633385377728664,0.1478757362856664,-1.7155338094599433
-0.2004491083919423,-0.3284134603838718,0.1757279830796363,0.132719921160989,0.164770160923776,0.5322488322292251,-1.7035096526237243
-0.4660795199246521,0.6507312906297845,-0.0437401453914199,-0.0933120723882653,-0.2501867891607418,0.1919236372724194,-1.7448492128143251
-0.3054103710329481,-0.8001488114450157,0.0378436155413388,-0.0247844219111326,0.0784803246149385,0.5514767622353359,-1.470869711484707
-0.4019357346080614,0.804230366366292,-0.072062422366738,-0.1139006269619359,-0.088011272534486,0.0773657283066985,-1.431935672485936
-0.0365962876948326,-0.8248422916227691,0.0435714714273322,0.1603702772000566,0.0265205984324193,0.4106245263132226,-1.3506836326569744
-0.0977970912173292,0.8056886143310413,-0.1042036644355328,-0.048349945976629,-0.2122270632976984,0.4911152610667928,-1.2631803723915132
-0.3635330750568908,-0.7419707368293028,-0.1468009330709796,0.0757177275100455,0.1106638125770346,0.557651902702043,-1.2070680034460903
-0.3259484750256708,0.5882804454589761,0.0331959924528213,-0.004680152909146,-0.1601360221390144,0.0767928602205566,-1.246629560907937
0.1495240213987789,-0.4491070616132953,0.1104609582985985,0.107120942298479,0.0106682588004101,0.527323724345976,-1.4199633129246323
-0.0631179282357208,0.6280987828387725,0.0502482548099941,0.1254189383690083,-0.148594710724183,0.1503500701806415,-1.2233325528020969
-0.2956558348948304,-0.5214201849010806,-0.0004837664966819,-0.0185505638431032,0.130945800147861,0.4368990730645263,-1.2947197737873706
-0.2872937661169799,0.7167960731515319,-0.0104007113839,-0.0333573757884291,-0.0217648318746606,0.2391408115958929,-1.4378649864726594
-0.1226696751721537,-0.6370756837941811,0.0112737851379034,-0.0532274712012375,0.1151313268424259,0.2848993742927778,-1.566207948027889
-0.1557377594976466,0.4826764807613801,-0.1137935173949764,0.1938671195270306,0.0022234639684431,0.3350351103127165,-1.6845146807477571
-0.2391480668382163,-0.4986809170760752,-0.193511938885919,-0.0397639236716118,0.0961094592745185,0.2241393850011072,-1.8379242397012696
-0.17979778649485,0.4160734808704348,-0.2170257693256714,-0.2125774676973652,-0.1765523460114894,0.2809827083399218,-1.6344110737892894
-0.1724323295081756,-0.459816288090662,0.0302995573447329,0.0352107331344846,-0.0099539691327246,0.3504289810339653,-1.6113037299018789
-0.1476093752064474,0.5163082256833731,0.0824013597755598,-0.1264244553096902,-0.077689195031861,0.2652541515863486,-1.5308536830839017
-0.3913230123379276,-0.4076288567270129,0.2460130166449373,-0.0114204975059903,0.0944157652091306,0.3419940598898452,-1.7724008948701304
-0.2927218453650042,0.4704696830029147,0.0936721651400303,0.1113058126052196,-0.2139083147515601,0.248314517362075,-1.6608734421260078
-0.3547700453115798,-0.4664969560041268,0.0021243329752939,-0.0378372334744087,0.1941667016724781,0.2585721011278691,-1.4617204706261566
-0.395807799363056,0.441853706970414,0.0487489331514235,0.0259023743531304,-0.2332461870714572,0.3693443723406304,-1.6396916781420134
-0.2666807006162658,-0.435386801399434,-0.0665033153638646,0.1576859451078384,-0.1175750662270195,0.4206153307221568,-1.5164515747284883
-0.215660776395784,0.1238486844858887,-0.0883832801037711,-0.0949850876727118,-0.0672608973042165,0.4114818283476746,-1.451720973303675
-0.1947960862371208,-0.1357501783259256,0.0554100796708326,0.0035190322572479,-0.1019564125711437,0.0547210416067228,-1.461604591058127
0.1392998499185841,0.1189143309753509,-0.0577843946911539,0.0622291230769771,0.0373143071397303,0.4597750300483726,-1.7256570411713388
-0.2802320616363508,-0.1969534301826821,-0.1749276154655064,0.0862353208431677,-0.1431895701137717,0.4105025799621081,-1.7841604701740523
-0.20446105488617,0.0023837762930849,-0.1111182933296521,0.1655565319608039,-0.1395040757814674,0.3911517664755694,-1.9484510888552653
-0.2183573838177087,0.0268849760158854,-0.3092270858286644,-0.1467161272065402,-0.0512951052283494,0.5691191259375021,-1.8222307354452012
-0.3025599639728095,-0.3394857277832843,-0.1163484716744559,-0.0734536856162814,0.1959895001672103,0.3044415317348232,-2.0732009983682
-0.2029754519186374,0.3231859028222703,0.0189907360910925,0.0919208299653295,-0.175998722748669,0.2183350717304897,-1.8826271715109184
-0.0351796614223956,-0.3307307498866392,-0.2704375916319891,-0.0757421078303885,0.4247792482828209,0.555004586128259,-1.7570255605962903
-0.3859853960491465,0.0321948473014794,-0.2688498367466188,0.0744457138158127,-0.0957723310915527,-0.081341115519936,-1.754536381485733
-0.0845174771548392,-0.1364281089666327,0.0386415001281355,0.1688680532142932,0.0350364884114786,0.4013751874422702,-1.7553795073940148
-0.2182929074576705,0.1998173245955375,-0.2611764512047799,-0.1630424304765221,-0.089239595066709,0.234383640828472,-1.5685103427646916
-0.1996257096335852,-0.3113604915983551,-0.0351339241442695,-0.2172455241143326,0.0596891171204096,0.3234374747612578,-1.5713105810136525
-0.2824254721750551,0.1735405466263292,0.2023094853511019,0.1165472731302835,0.0161045785672997,0.5057740356903252,-1.5185162379915236
-0.1932260560737348,0.0288938488413092,0.1137269165386356,0.0170349278997603,-0.0527562602498306,0.3605028724137822,-1.576530420013388
-0.4374369231095266,0.0060087681244651,0.1161229164018354,0.0473904471999895,0.0517113238445866,0.3741914831909579,-1.616326782831564
-0.3546112452738986,-0.0231719287202195,-0.026173576875684,-0.0488660866827972,0.0665966689583886,0.0068684361197989,-1.5931249349876386
-0.179362613868472,-0.1742800773414013,0.1201807593843282,-0.0493489425195202,-0.1738187138667331,0.5087141883494286,-1.7598911793517409
-0.3088986286400724,0.1183314640700784,0.0615977626894467,0.0679093388203464,0.3177412945422866,0.301290920806866,-1.7912908795444145
-0.3176287191789995,-0.0261180319547303,0.0905096000338641,-0.0725089809490515,-0.1630341932485511,0.1061116227676803,-1.5789856669723217
-0.0851411623902082,0.1214973177235775,-0.006445385112183,0.1787391105778886,0.14335794168934,0.3209685513490705,-1.726332363605387
-0.2109753911490225,-0.1685040041021213,-0.134273310351548,0.0580840152841808,-0.2767285804654788,0.17529697207011,-1.8188167214649789
-0.5140398101147131,0.1646999475235861,0.0058761389228806,0.1007921009812879,0.2527909762043559,0.5026981320824615,-1.655328296748007
-0.3836208494422358,-0.3712831997082028,-0.0008615606333312,-0.1388281403585428,-0.1104933612794257,0.297274366548588,-1.5345115672736704
-0.2795614691760797,0.4746157406253911,0.0541084890863631,0.1012334724570844,0.1061856021022213,0.4416701213258296,-1.5229205880890242
-0.3393111761459635,-0.4798866510919577,0.0452421049051793,0.0618605328199575,-0.234598473160867,0.0976637118330161,-1.536752970957694
-0.1470680441438445,0.637020768946253,0.0183794138354202,0.0709146992902173,0.148583181107854,0.4021139294442249,-1.6445620137012007
-0.4480762012690983,-0.6998999390262017,-0.1072523460828454,-0.1689528980264271,0.0061913940636832,0.2128876335292703,-1.5329474295459842
0.0338071982346745,0.4904680014263941,0.0654309300961045,-0.1736977731915268,-0.1231893739145144,0.3704746310685168,-1.309017597210962
-0.0633048550256539,-0.5350690197621204,0.0300763580737191,-0.015174503815504,0.0700721035402875,0.4399980152482348,-1.4309505799864404
-0.1264165065790388,0.460340267303455,0.0319070150228623,0.0252331870116712,0.0781167951429024,0.004977892131741,-1.5787367070462277
-0.0524339263751445,-0.2532358287801454,0.024747861757682,-0.0883058601900745,0.1526487492149146,0.2523644090077485,-1.6951746711906974
-0.1315790958157938,0.1592232009357767,0.0967161740638927,0.0537918870857419,-0.0463389815557543,0.2523971924716984,-1.575148329232695
-0.2772739910465754,-0.0574823154667657,-0.1208578957043657,0.1504632593977742,-0.0586667805381048,0.2503383057785818,-1.5778725498262132
-0.1892824665436237,0.048889826670391,-0.122710376939204,-0.0931673917449697,-0.1320938714901848,0.4439142257332456,-1.7380493181555194
-0.404065241117802,-0.0126426365787793,0.0517614632721948,0.0305122468742768,0.0871765674315357,0.3031957103043776,-1.695183218628501
-0.251526271783518,0.0478333726256439,0.0317392321872958,-0.0300523396581949,0.0037575878761807,0.2168244207408562,-1.7734945148813848
-0.3445517467781635,-0.1504757772427834,0.0719901331186231,-0.1220102612510213,0.154037055111972,0.4424421008282641,-1.9197233436864631
-0.4614424321130231,0.079210254269419,0.2345433484318567,0.1977027906776704,-0.145962059796095,0.0691678886600938,-1.806646787211202
-0.1305303268096179,0.2109251878628361,0.0740744910475703,0.1231130485749018,-0.0330482899645494,0.5962442023691913,-1.8187009398120155
-0.1897296860234278,-0.068438391766498,-0.0887457710635762,-0.0961240901128291,0.0668300995537659,0.2620818842067341,-1.7866139467481086
-0.3269317297484549,0.0492882985521415,0.0187982865535049,0.0260402635233301,-0.0142551315584735,0.1584310510588714,-1.8740096967798103
-0.1577022873275487,-0.0395428362379564,0.054276758736593,0.0410179144128127,-0.0055836119890524,0.3666036831344988,-1.8784550884752724
-0.0647673028597989,-0.1492509471903368,-0.0219843421835179,-0.0682476957575773,-0.018172911750275,0.2556311475660164,-1.7615402688503017
0.0099242376261292,0.2456127889979794,-0.045263362049546,0.0560429275445441,0.1223404515659406,0.4574366497391461,-1.892656853010794
-0.2851570648763727,-0.2977666820612513,-0.1437372208879557,-0.1790967071149936,0.0597242464163268,0.2857666912361147,-1.8125480610658733
-0.1741412159137159,-0.0327004027546363,-0.091988433719949,-0.1840844369116983,-0.0891458285308275,0.2469834570865322,-1.6526276759117722
-0.2524640189323817,-0.053025312441561,0.0780090913323237,-0.059491316654398,-0.0452515699494289,0.503123133591205,-1.7054918102683876
-0.3096917899470797,0.166218418888849,0.2145603485616786,0.0494289552949125,0.1269941273241935,0.3184420984952841,-1.716936722041641
-0.258037342806554,-0.0454613993011584,0.2159829891866609,0.0224856155236639,-0.168602697354638,0.2574769223916744,-1.734038198669481
-0.2079584258666888,0.1556108904707298,0.1549689919859048,0.0305838830826026,0.0414056950689356,0.3713973272403754,-1.7228734499620053
-0.324404485090961,-0.1937444087462243,0.1399887821508103,-0.1160207142185073,-0.123148441636585,0.2959329544944479,-1.7454938147026908
-0.190710423822,0.3729232560121304,-0.0420190346086311,0.0420262727102637,-0.0885417983347494,0.4610424552146752,-1.5824343248121702
-0.2409465083977771,-0.4314936712411033,-0.2177365640062254,0.1252134889470651,0.0187868800779262,0.3099640329537133,-1.6098842928548085
-0.2474433936297218,0.245414080760346,-0.1872758197002246,-0.1466238774132697,-0.0163704660621584,0.2165599204232975,-1.8623936994089132
-0.0608409795910353,-0.3779328919495085,0.1515491081955607,0.3333457530034469,-0.0812209980227723,0.5734103090277178,-1.81934933794384
-0.1873634244992602,0.3210743070529369,-0.010759591358919,-0.2961839565554285,0.0799731591851917,0.5104938108853821,-1.8355025897829789
-0.3696314743305101,-0.3906156929169443,0.2770747515029215,-0.1589782489559127,0.0233328157748299,0.1179831125654131,-1.7560428599559357
-0.323505628145699,0.5420053193390445,0.2327028146439369,0.2533660924405341,-0.1561187046147671,0.4346163350423706,-1.8034605658542964
-0.3233972834566938,-0.1845075155338104,-0.1129934037835241,-0.0600076415517428,0.0838261821727871,0.3043283830051576,-1.4809735450099124
-0.3879351835065124,0.0251807708727649,-0.2007329876135717,0.069312199623167,-0.0610586050168704,0.1531088867761354,-1.5444750345107852
-0.3537336382842067,-0.0537483801640994,-0.2068692421353972,0.1291368982804113,0.1502385005980598,0.4517160099408079,-1.6439518812491092
-0.3171612626131422,0.0733211022454589,-0.066799494729933,0.1263108554932064,0.030495724725858,0.0500333986065228,-1.5915537146524534
0.0909574067649078,0.0208953032188997,-0.3327274222721146,0.0925792019126561,0.0958279705520554,0.3896177530324383,-1.7753093032694025
-0.1298478974171552,-0.329458431791339,-0.2601230500350138,-0.0541526820374847,-0.0324660012927933,0.4732625239047546,-1.680346056014841
-0.4463401580758465,0.2231502822272038,-0.2364236709820164,-0.1422364268886331,0.0439383211336794,0.1645388245744432,-1.721168925415152
-0.2331896033614423,-0.4534932402078424,-0.0089182518468299,0.1962955216319363,0.1407291438425843,0.4932703139401999,-1.6642101545247352
-0.3063562857939636,0.3701147764215327,-0.2115434326251672,-0.2439952442860846,0.0966799662607306,0.1622195125727627,-1.766946687437374
-0.0465381085508702,-0.4594892615297168,-0.1006034699888597,0.1037817320486902,-0.1084640008564634,0.371712994447079,-1.7653096947797422
-0.1546141047767722,0.2619165513011027,-0.0629975211907988,-0.2212913980812846,-0.0427855866014698,0.2659296356288376,-1.698269121113858
-0.2204120332332276,-0.3028197051667582,0.3735534976979666,-0.1548696216192897,0.1769324468454658,0.4151136746245795,-1.6757685854439022
-0.2316941083364013,0.3406378571675141,0.3400101329901107,0.1379947367272783,0.1360035264619372,0.2165159240294941,-1.61349907244925
-0.0295997435268009,-0.1569286277535931,0.1290181981957944,-0.0382450456021055,-0.018108104128177,0.4117332897793009,-1.6883682006467022
-0.0608028937164692,0.1064509209886106,0.0104523835703281,-0.1812536048756657,-0.0349738602621259,0.1230250447595578,-1.7046141157943386
0.0642439994345635,-0.0633428707346632,0.1418550398759375,0.1368406289753009,0.0696505126990081,0.4962172396794765,-1.690483503100815
-0.3061297152658797,0.2205139409006903,-0.0042931641749354,0.0126376945971832,-0.111289961672139,-0.0482763462643742,-1.6743160652581153
0.0068403090711654,-0.4934800992177069,0.0011024023363883,-0.0720472138742864,0.2138801128578258,0.7594456592150494,-1.8145597990428004
-0.4389850246618751,0.4107723873234146,0.2312066866348181,-6.0398731670123496e-05,0.0543555501612791,0.19098751987124,-1.8025412799269744
-0.2340231455323387,-0.0208873699451594,0.1901926276823611,0.0009646215632696,-0.1025792220476266,0.2062300111922585,-1.8945230438182
-0.2606740793789125,0.2463844946698583,-0.0367407254706779,0.0137510203569008,-0.0478295281187782,0.6044360706241519,-1.7239618234729597
-0.1865289869978075,-0.3491185558848079,-0.2057437797157778,-0.0293251632152893,0.0238215147620911,0.3563905094457196,-1.7425043090901688
-0.2086208922061635,0.22393395679976,-0.1605121537630567,-0.0009069916070618,-0.0684742338744297,0.3355312138936462,-1.8157116908339848
-0.0289748152392816,-0.3694326106155177,0.0560260439345329,0.043807267660115,0.0907728747423007,0.2413957374909814,-1.8715127655503048
-0.1920889997951764,0.4401631971479096,-0.1941900670241794,-0.0432413367615511,-0.004510044603629,0.51082710455109,-1.8450925680636336
-0.2869850452059304,-0.5013964211926648,-0.0490879354918201,0.1762142917471931,0.0427573578968302,0.3643948825540746,-1.7322520372588504
-0.2965310962187117,0.3329981184239268,-0.2530519503355918,-0.1317273279760335,-0.0554021764353525,0.3291474050616342,-1.6395455231184162
-0.3871613605916929,-0.4108268908029587,0.0109852076105899,-0.0043016427082619,-0.1281933216879798,0.3426155297098855,-1.5532474923844386
-0.3636171489255551,0.3339899407070635,0.0390340938219529,-0.0806184466296327,0.1194092329249639,0.3756087791597297,-1.392047552980357
-0.1593378454287465,-0.350792944858472,-0.0078199704742209,0.0457049596740824,-0.0950706830215045,0.2689237594823166,-1.5135089565618092
-0.1246558934340395,0.3370693845767987,0.1510151670761429,0.0463434395222848,0.0755465102521342,0.5705033367462384,-1.4291695649395435
-0.447981919777454,-0.3759505044544338,0.0697637042301267,0.1212961161921158,-0.0186635412501025,0.2994861872332988,-1.5023311836035385
-0.2461735549155475,0.4092959481815128,0.0448619610582961,0.1425952166449106,0.0317808260295899,0.3527527247579616,-1.6253293635383574
-0.2137832288500159,-0.2317688416304358,0.0083306986941019,0.0279267143666896,-0.067082236437251,0.2253747148436362,-1.5744757628499575
-0.1240512930330723,0.1937231671722774,0.2323339024208425,0.014122832526863,0.038660375829236,0.3725294164885459,-1.5611746239652462
-0.1603208135461567,-0.0308827702091844,0.2583856287978211,-0.0793139800670924,-0.0035419387963103,0.2010205970054116,-1.6661139103388538
-0.1735908132138754,0.1246325373200934,0.3077807395896997,-0.0881863280358619,-0.0781537623891308,0.5110755904612356,-1.8547756979046464
-0.5297080810701595,-0.0208203918503126,0.3316421853876995,0.0793669626991817,0.0911431582721697,0.1419211509887966,-1.8885226720195905
-0.0316255310379791,0.2281517551988403,0.1068441201773708,-0.1034103631981838,-0.0824699514517104,0.3555316895202652,-1.9407774114236365
-0.1465875680256278,-0.0839094107306797,0.0406088185101423,0.2320284999068681,0.1999576251110843,0.4423829770250145,-1.7483062792281447
-0.3110481995776888,0.0834145685009674,-0.2938107558034146,-0.1490455744875002,-0.2727211381332156,0.1867811730692099,-1.746257021797313
-0.3503470944705987,-0.2690204676946589,0.0070864555782088,0.1736118804861711,0.1183694468379597,0.5868633573110453,-1.9646513040943092
-0.299599835325083,0.1761080757585899,-0.1004952609208666,-0.1619606773375498,-0.1615936458596912,0.1271808142565468,-1.6963546018919935
-0.0693019938807076,-0.1832374456454206,0.1275004952148576,0.1609362200811965,0.17451800536412,0.684492264707236,-1.6636839057681083
-0.4292890088972375,0.2413561130959085,-0.1472460865197705,-0.0672630856185991,-0.0770182244526627,-0.0643219992139286,-1.6057523797466842
0.1634987528203449,-0.3844230543377558,-0.1565712989120252,0.1603806395329511,-0.0510921276671191,0.4396395320927896,-1.5549839161768026
-0.0784575065847747,0.4386640943664466,-0.2060918827984114,-0.0906012002054013,-0.0974593040815107,0.4242011359832841,-1.5307636382529253
-0.1814908669070734,-0.5089425993384218,-0.1415155038022112,0.1637747371668735,0.0184903068182309,0.5547769164739981,-1.6259311995933
-0.4345387268359744,0.4969946573939764,-0.2712824578714458,0.0370175713488244,-0.0554733789784758,0.1536460881073273,-1.3334975927098265
-0.2312231123131916,-0.6722946568635139,-0.0637994442448932,0.220389256134387,-0.1247464029792537,0.2533210599166965,-1.14320686309023
-0.1488609094022194,0.6693273664810578,-0.3024619705632279,-0.0519747458450054,-0.049633241899646,0.4492224340546938,-1.1465535574240258
-0.2633175720128198,-1.0145971117221575,-0.0056481636952435,0.1001507838208728,-0.0512496724776044,0.3201545706124448,-1.12085159655364
-0.1238457433444325,1.056756456886213,-0.1538720276930688,-0.1012836588548576,-0.0575765658148881,0.4014563450018288,-1.1500941634778057
-0.1227292990910082,-1.1339231720086005,-0.147369371895599,0.0457965837616934,0.0784422977051707,0.2246239075332623,-1.07524601583386
-0.1118304150943168,0.932853395633222,-0.2085341558072764,-0.1646966878115952,0.135116207569383,0.4449621701641997,-1.1328671779380886
-0.2638278610077748,-1.0586678693995724,0.1627856733181701,0.042767618827291,-0.0120813018719298,0.2076269254766176,-1.21324591556875
-0.1343924156367374,1.2437395374508655,-0.023755488586867,-0.0171837069021382,0.0705368712528103,0.421272807792089,-1.0717283425737294
-0.4322448379800239,-1.449647171482368,-0.1789945935711075,0.0735122943162435,-0.054848746707631,0.2722305251697106,-1.1056215036587442
-0.3142962847269132,1.3061558088930945,-0.0375876952579428,-0.2096346368322977,-0.0183592694401277,0.2630972819388574,-1.057237141173449
